fix,contains_bug,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.994376663,51,17,8350.5,266,3.801354167,2134,117.5,1.060487764,116
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.202249425,52,43,730.5,76,2.888217593,242,255.5,1.203287885,244
FALSE,FALSE,1,1,1,0,1,1,1511,67,0.013773148,274,14,73.60504202,13
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,3,3,1.336666482,9,11,144.3333333,370,89.00165123,40,43,21.29848,39
TRUE,TRUE,1,3,7,2.000080876,22,22,913.1428571,135,48.77617063,179,587,1.009503917,490
TRUE,FALSE,1,1,1,0,1,1,129,312,246.5858102,1,11,1.004055383,11
TRUE,TRUE,1,2,2,0.851645833,101,0,1567.5,97,-9.924265046,725,427.5,0.915259152,377
FALSE,FALSE,1,1,1,0,6,6,675,69,0.003414352,47,57,293.8813559,32
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,11,10,5023,246,-18.63369213,394,216,0.94633377,202
FALSE,FALSE,1,2,2,0.881290899,33,7,851,305,123.5029977,224,34.5,1.006072727,26
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,2,2,2,0.979868757,10,14,167.5,44,0.023107639,116,132.5,66.85078027,118
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,22,1,109,31,0.000983796,6,30,1017.470588,5
TRUE,TRUE,1,4,4,1.077522315,18,19,5874.25,382,-46.77714988,719,281.5,0.989535758,264
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,3,3,0.988720885,93,34,8257.333333,347,104.5169444,1337,402,1.008320519,325
FALSE,FALSE,1,1,1,0,0,54,1244,296,2.995532407,477,33,1.333830473,30
FALSE,TRUE,1,2,2,0.849751137,10,19,9674,296,3.068767361,737,742.5,1.163242453,718
FALSE,TRUE,2,6,6,1.284952184,246,11,173,277,48.26287037,312,398.5,1.010122033,323
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,1,1,833,244,29.97125,78,219,1.033365308,209
FALSE,TRUE,1,1,1,0,4,2,440,259,0.813472222,59,2312,2.229298276,1932
TRUE,TRUE,2,2,2,0.51594693,18,8,1247.5,159,19.78255787,385,308.5,1.028275546,280
FALSE,FALSE,1,1,1,0,2,1,687,17,4.051134259,9,249,1.246844448,136
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.977417818,17,0,184,123,29.57944444,93,468.5,1.018009067,442
FALSE,FALSE,1,1,1,0,0,12,687,184,5.181458333,15,13,1.192995859,13
FALSE,TRUE,1,3,5,1.829360605,40,38,1361,116,20.906875,932,500,1.800473382,444
TRUE,TRUE,1,2,2,0.337290067,9,7,6862,207,7.738530093,1422,21.5,1.608336598,18
TRUE,FALSE,1,1,1,0,11,1,460,109,-0.189282407,69,266,-4.283111165,4
FALSE,FALSE,1,1,1,0,8,9,18,1,1.9296875,1,2053,1.518218623,44
FALSE,TRUE,1,5,5,1.35290415,48,52,3742.2,336,67.03503704,1693,528,1.007910408,493
TRUE,TRUE,1,1,3,0.88201462,77,101,235,33,2.670763889,25,1684,1.228815102,25
TRUE,TRUE,1,3,11,2.69417975,350,152,127.4545455,88,8.193861532,48,669,1.030503863,628
FALSE,FALSE,1,1,1,0,7,3,366,157,77.2421412,157,222,1.012946301,148
TRUE,TRUE,1,1,1,0,13,16,205,104,-0.105729167,63,77,-8.458128079,2
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.244765082,74,0,48.5,305,84.33876157,29,9.5,1.005928472,10
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,4,10,2.887981528,74,23,946,306,33.20210301,1387,1729.5,1.003323152,1173
FALSE,TRUE,1,8,13,3.267714158,46,57,1386.307692,165,2.985982906,2102,55,1.034419456,61
FALSE,FALSE,1,1,1,0,49,7,459,305,16.95694444,274,7129,1.058972889,7021
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,3,8,16,2.549920048,202,2285,1718.375,318,8.23864728,1597,23.5,1.002795631,28
TRUE,FALSE,1,1,1,0,1,1,145,42,0.094733796,5,52,11.55589493,8
TRUE,TRUE,1,3,5,2.239989723,349,61,782.4,224,45.62434722,65,32,1.004256381,34
TRUE,TRUE,1,1,1,0,128,0,0,1,0,0,476,0,2
TRUE,FALSE,2,18,47,5.240759534,95,93,37.78723404,259,319.9416696,100,2752,1.000244273,2454
FALSE,FALSE,1,1,1,0,35,10,53,371,-24.85359954,2,77,0.959764379,72
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.918295834,3,3,1697,63,1.252853009,180,279.5,1.599337258,239
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,3,0.39785271,86,9,2251.333333,305,30.37134645,1224,7,1.019467059,7
FALSE,TRUE,1,2,2,0.721928095,13,2,4939,311,-3.275248843,1750,520.5,1.46245093,457
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,2,2,2,0.004621,1,2788,1338.5,79,91.99969907,10,3.5,1.010531371,1
FALSE,FALSE,1,2,2,0.985228136,6,1,164,64,4.703165509,32,68.5,76.18359047,65
FALSE,FALSE,1,1,1,0,4,1,687,22,4.967175926,51,351,1.201321639,212
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,21,0,257,120,31.97498843,25,151,1.031274444,136
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.950956048,23,58,3279,144,-2.939988426,293,3287.5,0.744896955,2817
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,3,3,613,119,8.702881944,4,101,1.114904466,12
FALSE,FALSE,1,1,2,1,0,66,407.5,242,0.095196759,16,1314.5,8.878419453,822
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,6,0,3028,63,0.058298611,366,192,18.1530673,172
FALSE,TRUE,1,3,3,1.338268928,10,5,568,66,3.055574846,272,579,1.143788716,537
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,7,1,419,124,7.453472222,14,715,1.134165657,6
FALSE,TRUE,1,1,1,0,2,0,184,5,0.599189815,8,204,2.668920224,159
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,2,1565,281,256.6802315,12,71,1.003895898,71
FALSE,TRUE,1,3,6,2.270100653,52,0,3370.166667,277,85.65671875,1221,2.5,0.836606139,5
TRUE,FALSE,1,1,1,0,0,6,147,130,17.91752315,6,922,1.055811286,852
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,0,9,4122,301,8.59900463,1115,87,1.11629253,76
FALSE,TRUE,1,1,1,0,58,26,251,56,27.11666667,30,2071,1.036877689,1709
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,6,8,2.79452117,46,28,3345.375,279,55.01579861,3925,27.5,0.986713131,23
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,3,1.056392549,77,20,797.3333333,229,62.38860725,96,21,1.015511573,21
FALSE,FALSE,1,4,4,1.913226538,21,11,5802.75,383,-136.0566291,2884,4.5,0.995124861,6
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,8,4,671,17,0.005092593,40,252,197.3636364,139
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,4,0,382,17,3.644803241,18,242,1.274363233,129
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,0.117594666,63,0,44,326,-20.14283565,6,479.5,0.975177278,6
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,3,3,0.963408474,103,6,3459.666667,209,-0.325659722,290,96,-0.011865471,94
FALSE,FALSE,1,1,1,0,20,9,3179,166,0.302210648,159,225,4.308950251,145
FALSE,FALSE,1,4,6,2.468495817,23,34,-0.333333333,37,55.58648341,5,24.5,1.004772113,20
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.185803079,73,33,891.5,18,0.043090278,131,342.5,44.99805924,232
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,0.406568401,86,74,-17,26,2.718634259,42,4.5,1.106814183,5
TRUE,FALSE,1,1,1,0,2,2,696,259,4.332407407,68,0,0,0
TRUE,TRUE,1,1,1,0,31,2,248,127,12.51353009,4,73,1.079913501,37
TRUE,FALSE,2,6,6,2.413833864,5,13,432.8333333,266,74.32926505,206,175.5,1.002998744,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,1625,66,0.043865741,21,8,23.79683377,7
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,3,3,3,1.041864857,105,81,62.33333333,158,-0.070505401,117,193,102.2812195,1
FALSE,FALSE,1,1,1,0,2,2,6707,353,14.5383912,1807,1157,1.068783402,1069
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,2,2,224,374,95.80652778,7,249,1.010437702,247
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,3,4,1.663865097,30,9,924.25,63,3.218836806,603,189.5,1.217035919,162
FALSE,FALSE,1,1,1,0,1,1,748,56,0.037511574,173,138,27.65843875,98
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,1,1,444,56,0.010868056,31,154,93.01277955,146
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.745517843,32,1,0,1,0,0,0.5,0,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.99107606,26,1,4006.5,382,17.14607639,346,954.5,1.043741786,812
TRUE,TRUE,1,3,3,1.56559623,11,4,5760.333333,189,5.790609568,2188,638,0.046525536,568
TRUE,TRUE,1,1,1,0,10,5,1433,41,2.361793981,198,494,1.423406956,334
FALSE,TRUE,1,1,1,0,1,1,199,21,0.011828704,30,268,85.54011742,245
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,1,56,0,478,272,-1.077858796,35,485.5,0.304176018,448
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.904381458,150,0,665,72,4.339623843,249,79.5,1.239824884,69
TRUE,TRUE,1,2,4,1.866196857,32,2,471,240,71.69843171,133,1332.5,1.010119323,1258
FALSE,FALSE,1,1,1,0,1,1,54,318,0.540659722,142,1145,2.849592191,95
FALSE,TRUE,1,1,3,1.138246211,50,59,191,17,0.133298611,82,872,5.252859851,733
TRUE,FALSE,1,2,2,0.852405179,31,5,4096,369,-64.92868056,1353,681.5,0.989044849,570
FALSE,TRUE,1,2,5,1.664270681,62,60,4927,320,133.2245764,1325,966,1.011310597,924
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,2,2,3157,65,1.711377315,393,219,1.584324679,209
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,24,4.337669904,118,81,303.0833333,289,47.05820216,523,533.5,1.002528423,451
FALSE,TRUE,2,3,3,1.027635066,148,121,83.33333333,231,-28.18829475,131,704,0.650756751,12
TRUE,FALSE,1,13,32,4.65166338,52,48,1911.4375,334,80.07713542,856,1078.5,1.003990952,1015
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,9,0,1041,54,0.004363426,25,253,230.1777188,239
TRUE,TRUE,1,1,1,0,9,9,2979,62,0.143414352,351,214,7.972802841,205
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.979868757,12,0,1602,370,43.45934028,260,1254.5,1.01725751,1144
FALSE,TRUE,2,10,15,3.30584416,25,42,141.4,304,111.3223765,244,255,1.00145634,194
FALSE,TRUE,1,2,2,0.918295834,3,3,257.5,17,0.241579861,58,308.5,5.872807565,200
TRUE,TRUE,1,1,1,0,2,1,522,157,2.932523148,20,850,1.341003276,781
TRUE,FALSE,1,1,1,0,1,1,562,225,96.82570602,20,0,0,0
FALSE,TRUE,1,5,8,2.619709405,118,277,2373.625,222,-0.904742477,1970,122.5,1.110799846,117
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,22,9,116,44,69.07716435,2,46,1.014476564,43
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,64,26,782,393,-118.373125,32,43,0.991552137,31
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,40,7,811,22,1.647280093,65,355,1.607061303,216
TRUE,TRUE,1,3,3,1.238901257,14,12,1005.666667,60,2.265092593,424,172,1.269795201,166
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,3,7,2.416832141,37,94,806.8571429,370,64.49491237,344,545,1.000946798,546
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,2,0.619382195,7,6,675,48,3.969311343,207,133.5,1.126015876,107
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,2,1,908,63,1.714456019,78,49,1.583275388,41
FALSE,FALSE,1,1,1,0,4,3,6,56,-31.98086806,2,112,0.968731305,60
TRUE,TRUE,1,1,1,0,26,24,224,56,44.073125,35,173,1.022689564,124
FALSE,FALSE,1,1,2,0.970950594,2,3,275.5,74,8.05990162,20,155.5,1.076550241,142
FALSE,FALSE,1,1,1,0,7,4,717,48,1.333472222,163,541,1.749921883,380
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,4,4,1.547938642,45,54,741.25,360,40.66823785,64,3.5,1.094558818,5
FALSE,TRUE,1,5,6,2.235744198,77,18,363.5,17,2.864212963,165,1178.5,1.597059798,1023
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,3,4,1.850347023,21,2,1325,153,1.891516204,1544,195.5,1.225377315,159
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,2,2,264,128,70.13388889,14,596,1.014258442,495
FALSE,TRUE,1,1,1,0,8,17,306,41,0.013344907,22,1771,75.9349523,1510
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,4,6,2.430457026,14,12,322.3333333,33,1.045055941,212,60.5,1.267496274,60
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,4,4,2205,329,85.8171875,626,7384,1.011652677,7256
FALSE,TRUE,1,2,5,1.987390098,113,14,2366.8,150,51.02355324,1732,107,1.008950115,73
FALSE,TRUE,1,1,2,1,2,2,63,186,112.5660359,4,605.5,1.006737465,570
FALSE,FALSE,1,1,1,0,9,15,1219,272,0.009236111,97,69,109.2706767,66
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,1,0,112,300,18.01542824,4,1697,1.055507978,1138
FALSE,FALSE,1,5,5,2.314976846,1010,1032,12464.8,175,4.795298611,269,349,1.092214192,347
TRUE,FALSE,1,1,1,0,1,1,536,17,0.002685185,38,1163,373.4137931,1005
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,2,5,6,2.159276804,21,21,166.3333333,41,0.806533565,140,136.5,1.319557956,127
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,3,3,0.952792113,215,0,523.3333333,271,-2.217064043,427,461,0.566434009,437
FALSE,FALSE,1,1,1,0,10,3,370,320,49.1806713,19,1207,1.020333191,41
FALSE,TRUE,1,2,2,0.837769869,78,8,13156.5,398,-27.30368056,1644,208.5,0.97276363,179
FALSE,FALSE,1,1,1,0,1,1,928,18,0.007928241,86,1207,127.1313869,1046
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,3,3,1.251629167,9,3,447.6666667,271,132.2337886,31,1556,1.004804169,1019
FALSE,TRUE,1,4,5,1.35296657,583,2,86.4,65,157.8429236,31,114,1.015824385,98
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,2,10,608,186,16.94331019,68,440,1.059020344,428
TRUE,TRUE,2,3,3,0.554415507,79,3,337,76,5.492094907,142,130,0.833390336,117
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,1,1,4411,101,8.910532407,568,1344,1.11222674,1277
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,0.6789539,36,3,4631.5,196,2.149918981,1038,245.5,1.348850355,237
FALSE,TRUE,2,3,9,2.986129174,76,0,110.4444444,144,0.011212706,28,91,1.212154809,60
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,3,3,1.405678055,13,12,274,65,1.819251543,93,553,1.365542481,511
FALSE,FALSE,2,2,2,0.721928095,2,3,233,370,83.35329282,38,2.5,1.007004986,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,11,26,512,292,44.64116898,1,159,1.022400847,111
FALSE,FALSE,1,2,12,2.720328031,181,143,85.91666667,327,67.80297261,167,395.5,1.460385353,382
FALSE,TRUE,1,3,3,1.511990361,74,10,97.33333333,234,10.40004244,19,209,1.029275835,150
FALSE,FALSE,1,1,1,0,3,4,39,123,1.229722222,5,186,1.813191778,41
FALSE,TRUE,1,2,2,0.554778163,29,2,76.5,300,9.99853588,18,308.5,1.034088406,232
FALSE,TRUE,1,2,4,1.921222948,327,278,5056.25,297,5.033425926,770,778.5,1.103474918,749
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,3,14,2.152907035,0,351,25.78571429,157,565.0201,65,11.5,1.000408038,17
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,64,0,0,1,0,0,566,0,532
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,33,117,1036,88,0.009884259,11,231,102.1709602,213
FALSE,FALSE,3,5,5,1.543114673,27,19,172.4,209,6.91544213,180,271,1.066490594,14
FALSE,TRUE,1,1,1,0,2,0,648,103,12.98976852,48,81,1.076983666,77
FALSE,TRUE,1,2,2,0.6789539,71,7,108.5,50,0.766458333,20,65.5,1.978526774,65
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.937547994,291,0,0,1,0,0,218.5,0,171
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,4,13,3.031882172,516,606,639.0769231,89,-2.686866097,1470,429,0.928317584,389
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,3,0.816689088,12,0,205.6666667,88,13.0807446,235,226,0.585243084,209
FALSE,TRUE,1,2,9,2.297427577,93,419,1166.222222,305,-75.34287937,443,31,0.996554227,35
FALSE,TRUE,1,2,2,0.956652272,221,25,313,271,180.3899248,21,19.5,1.0096429,18
TRUE,FALSE,1,1,1,0,3,3,119,240,431.7010532,7,3570,1.002316418,14
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,1,1,61,186,4.096446759,2,9,1.244113999,9
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,2,2,2,0.863120569,6,1,577.5,174,2.322835648,329,465.5,1.278054047,411
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,2,4,6,2.335068152,112,103,943.6666667,172,-1.306637731,706,3565.5,0.902560428,3053
TRUE,TRUE,1,1,1,0,1,0,227,32,0.963229167,3,2359,2.038174543,218
FALSE,FALSE,1,1,1,0,70,26,228,359,18.2630787,6,4157,1.054755281,4
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.979868757,9,3,9505.5,290,7.92693287,807,511.5,1.094614148,480
TRUE,FALSE,1,1,1,0,0,12,245,329,2.019953704,11,7442,1.495060851,7290
FALSE,TRUE,1,1,1,0,1,1,300,64,0.06931713,54,36,15.42644849,34
FALSE,TRUE,1,1,1,0,10,18,3874,256,45.5115625,994,1514,1.021972438,976
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,2,1,1822,306,20.05861111,485,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,0.978217666,51,24,1411.5,359,6.213020833,47,103.5,1.085826739,11
FALSE,TRUE,1,4,6,1.893356116,72,53,361.6666667,222,10.17661265,313,12.5,1.049215204,13
FALSE,TRUE,1,4,6,2.505822014,29,10,431.6666667,167,0.069884259,340,923.5,6.842994369,855
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,9,9,581,48,6.199537037,53,17,1.161302367,15
FALSE,FALSE,1,1,2,0.811278124,3,9,56.5,184,4.986064815,2,694.5,1.287550644,593
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,188,254,17.5365625,26,2186,1.057023718,313
FALSE,TRUE,1,1,3,1.527747365,24,11,367,63,0.055555556,303,495,12,457
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,0.439496987,9,2,95,34,8.903258102,11,9.5,0.556268158,3
